Invoice_ID,Distributor_ID,Priority,Invoice_Amount_LKR,Submission_Timestamp,Stage1_Approver,Stage1_Wait_min,Stage1_Service_min,Stage1_Outcome,Stage2_Approver,Stage2_Wait_min,Stage2_Service_min,Final_Status,Total_Turnaround_min,Is_Month_End_Period
INV-00703,DIST-008,Normal,453911.17,2026-06-18 14:53:36,Reviewer-C,0.0,5.18,Proceed,Manager-X,0.0,10.87,Approved,16.05,False
INV-00704,DIST-011,High,262344.86,2026-06-18 15:03:44,Reviewer-A,0.0,2.74,Returned,,,,Returned to Distributor,2.74,False
INV-00705,DIST-002,Normal,497404.3,2026-06-18 15:08:48,Reviewer-B,0.0,4.29,Proceed,Manager-Y,0.0,18.18,Approved,22.47,False
INV-00706,DIST-001,Normal,5712.6,2026-06-18 15:36:34,Reviewer-C,0.0,23.09,Proceed,Manager-X,0.0,3.15,Approved,26.24,False
INV-00707,DIST-010,Normal,338156.73,2026-06-18 15:43:20,Reviewer-A,0.0,2.9,Proceed,Manager-Y,0.0,7.48,Approved,10.38,False
INV-00708,DIST-004,Normal,474331.23,2026-06-18 15:51:04,Reviewer-B,0.0,2.68,Proceed,Manager-Y,0.0,3.23,Approved,5.91,False
INV-00709,DIST-001,Normal,65625.37,2026-06-18 15:52:41,Reviewer-A,0.0,7.67,Proceed,Manager-Y,0.0,5.45,Rejected,13.12,False
INV-00710,DIST-011,High,686020.66,2026-06-18 15:53:45,Reviewer-B,0.01,10.75,Proceed,Manager-X,0.0,21.51,Approved,32.27,False
INV-00711,DIST-007,Normal,471482.28,2026-06-18 16:01:01,Reviewer-C,0.0,2.63,Proceed,Manager-Y,2.15,8.81,Approved,13.6,False
INV-00712,DIST-004,Normal,606749.85,2026-06-18 16:23:32,Reviewer-A,0.0,15.67,Proceed,Manager-Y,0.0,0.32,Approved,15.99,False
INV-00713,DIST-006,Normal,100623.89,2026-06-18 16:31:27,Reviewer-C,0.0,7.04,Proceed,Manager-X,0.0,12.48,Rejected,19.52,False
INV-00714,DIST-008,Normal,441822.37,2026-06-19 08:18:06,Reviewer-A,0.0,5.65,Proceed,Manager-X,0.0,9.46,Approved,15.11,False
INV-00715,DIST-011,Normal,540466.08,2026-06-19 08:31:21,Reviewer-B,0.0,2.25,Proceed,Manager-Y,0.0,4.0,Approved,6.25,False
INV-00716,DIST-009,Normal,770616.54,2026-06-19 08:38:57,Reviewer-C,0.0,2.42,Proceed,Manager-X,0.0,36.16,Approved,38.57,False
INV-00717,DIST-012,Normal,784820.52,2026-06-19 08:41:09,Reviewer-A,0.0,7.79,Proceed,Manager-Y,0.0,0.6,Approved,8.39,False
INV-00718,DIST-001,Normal,559590.3,2026-06-19 08:43:22,Reviewer-B,0.0,8.02,Proceed,Manager-Y,0.0,6.3,Approved,14.32,False
INV-00719,DIST-005,Normal,217983.07,2026-06-19 08:44:20,Reviewer-C,0.0,1.93,Proceed,Manager-Y,11.43,12.85,Approved,26.21,False
INV-00720,DIST-012,Normal,132709.59,2026-06-19 09:13:15,Reviewer-C,0.0,9.9,Proceed,Manager-Y,0.0,11.46,Approved,21.36,False
INV-00721,DIST-001,Normal,294706.56,2026-06-19 09:32:31,Reviewer-A,0.0,0.94,Returned,,,,Returned to Distributor,0.94,False
INV-00722,DIST-008,Normal,641083.3,2026-06-19 09:34:32,Reviewer-B,0.0,2.9,Proceed,Manager-X,0.0,12.3,Approved,15.2,False
INV-00723,DIST-006,Normal,50905.29,2026-06-19 09:44:53,Reviewer-C,0.0,10.27,Proceed,Manager-Y,0.0,5.92,Approved,16.2,False
INV-00724,DIST-009,Normal,202443.81,2026-06-19 09:52:38,Reviewer-A,0.0,2.97,Proceed,Manager-X,0.0,7.18,Approved,10.15,False
INV-00725,DIST-008,Normal,327793.46,2026-06-19 09:56:44,Reviewer-B,0.0,4.53,Returned,,,,Returned to Distributor,4.53,False
INV-00726,DIST-009,High,543623.41,2026-06-19 09:57:57,Reviewer-C,0.0,2.71,Returned,,,,Returned to Distributor,2.71,False
INV-00727,DIST-006,Normal,233425.57,2026-06-19 10:21:25,Reviewer-A,0.0,1.77,Proceed,Manager-Y,0.0,5.87,Approved,7.64,False
INV-00728,DIST-011,Normal,502472.03,2026-06-19 10:24:44,Reviewer-C,0.0,2.47,Proceed,Manager-X,0.0,1.88,Approved,4.35,False
INV-00729,DIST-002,Normal,15107.39,2026-06-19 10:38:08,Reviewer-B,0.0,0.66,Proceed,Manager-Y,0.0,2.35,Approved,3.01,False
INV-00730,DIST-001,Normal,528390.65,2026-06-19 10:40:43,Reviewer-A,0.0,5.41,Returned,,,,Returned to Distributor,5.41,False
INV-00731,DIST-010,Normal,544180.04,2026-06-19 10:43:39,Reviewer-C,0.0,0.77,Proceed,Manager-X,0.0,1.32,Approved,2.09,False
INV-00732,DIST-010,Normal,683704.06,2026-06-19 11:11:16,Reviewer-B,0.0,0.7,Proceed,Manager-Y,0.0,3.31,Approved,4.02,False
INV-00733,DIST-008,Normal,784677.61,2026-06-19 11:12:12,Reviewer-C,0.0,3.34,Returned,,,,Returned to Distributor,3.34,False
INV-00734,DIST-006,Normal,222449.42,2026-06-19 11:29:50,Reviewer-A,0.0,1.95,Proceed,Manager-X,0.0,4.67,Rejected,6.62,False
INV-00735,DIST-005,Normal,155350.42,2026-06-19 11:33:25,Reviewer-B,0.0,23.3,Proceed,Manager-Y,0.0,4.74,Approved,28.04,False
INV-00736,DIST-009,Normal,654557.69,2026-06-19 11:34:48,Reviewer-C,0.0,6.19,Returned,,,,Returned to Distributor,6.19,False
INV-00737,DIST-002,Normal,34457.46,2026-06-19 11:49:53,Reviewer-A,0.0,7.8,Proceed,Manager-X,0.0,0.18,Approved,7.98,False
INV-00738,DIST-001,Normal,793295.2,2026-06-19 12:02:35,Reviewer-C,0.0,1.86,Proceed,Manager-X,0.0,22.32,Approved,24.18,False
INV-00739,DIST-008,Normal,409027.82,2026-06-19 12:11:16,Reviewer-B,0.0,7.81,Proceed,Manager-Y,0.0,0.69,Approved,8.5,False
INV-00740,DIST-012,Normal,696190.28,2026-06-19 12:17:05,Reviewer-A,0.0,5.03,Returned,,,,Returned to Distributor,5.03,False
INV-00741,DIST-011,Normal,260889.72,2026-06-19 12:22:26,Reviewer-C,0.0,34.89,Proceed,Manager-Y,0.0,4.32,Approved,39.21,False
INV-00742,DIST-008,Normal,647582.85,2026-06-19 12:27:25,Reviewer-B,0.0,1.36,Proceed,Manager-X,0.0,32.56,Approved,33.92,False
INV-00743,DIST-007,Normal,762509.29,2026-06-19 12:31:40,Reviewer-A,0.0,2.67,Proceed,Manager-X,26.99,9.52,Approved,39.17,False
INV-00744,DIST-004,High,26433.09,2026-06-19 12:33:29,Reviewer-B,0.0,1.31,Proceed,Manager-Y,26.84,12.71,Approved,40.86,False
INV-00745,DIST-008,Normal,821755.15,2026-06-19 12:41:48,Reviewer-A,0.0,2.49,Proceed,Manager-X,26.57,12.13,Approved,41.18,False
INV-00746,DIST-011,Normal,568882.37,2026-06-19 12:44:39,Reviewer-B,0.0,6.8,Proceed,Manager-Y,22.89,1.53,Approved,31.23,False
INV-00747,DIST-001,Normal,626463.47,2026-06-19 13:15:42,Reviewer-A,0.0,0.12,Returned,,,,Returned to Distributor,0.12,False
INV-00748,DIST-004,Normal,597595.81,2026-06-19 13:27:16,Reviewer-B,0.0,1.13,Proceed,Manager-Y,0.0,3.49,Approved,4.62,False
INV-00749,DIST-003,Normal,710872.57,2026-06-19 13:34:34,Reviewer-C,0.0,10.21,Proceed,Manager-X,0.0,8.59,Approved,18.79,False
INV-00750,DIST-004,Normal,365148.69,2026-06-19 13:35:21,Reviewer-A,0.0,24.17,Proceed,Manager-Y,0.0,3.72,Rejected,27.89,False
INV-00751,DIST-003,High,276743.45,2026-06-19 13:45:39,Reviewer-B,0.0,1.15,Proceed,Manager-X,6.56,1.54,Approved,9.25,False
INV-00752,DIST-007,Normal,147002.97,2026-06-19 13:49:29,Reviewer-C,0.0,1.08,Proceed,Manager-X,4.33,8.29,Approved,13.7,False
INV-00753,DIST-011,Normal,522513.07,2026-06-19 14:08:17,Reviewer-B,0.0,0.09,Proceed,Manager-X,0.0,0.06,Approved,0.16,False
INV-00754,DIST-011,Normal,506702.29,2026-06-19 14:09:24,Reviewer-C,0.0,7.1,Proceed,Manager-Y,0.0,6.14,Approved,13.24,False
INV-00755,DIST-005,Normal,447008.4,2026-06-19 14:11:15,Reviewer-A,0.0,16.69,Proceed,Manager-X,0.0,0.36,Approved,17.06,False
INV-00756,DIST-002,Normal,534976.95,2026-06-19 14:19:34,Reviewer-B,0.0,2.56,Proceed,Manager-Y,0.5,2.55,Approved,5.62,False
INV-00757,DIST-002,High,527988.19,2026-06-19 14:28:38,Reviewer-C,0.0,20.77,Proceed,Manager-Y,0.0,5.04,Approved,25.8,False
INV-00758,DIST-001,Normal,168692.55,2026-06-19 14:31:26,Reviewer-B,0.0,6.94,Returned,,,,Returned to Distributor,6.94,False
INV-00759,DIST-003,High,139996.86,2026-06-19 14:39:09,Reviewer-A,0.0,0.27,Proceed,Manager-X,0.0,1.9,Approved,2.17,False
INV-00760,DIST-008,Normal,41603.27,2026-06-19 14:50:40,Reviewer-B,0.0,15.53,Proceed,Manager-X,0.0,14.62,Approved,30.15,False
INV-00761,DIST-004,Normal,614585.6,2026-06-19 14:52:09,Reviewer-A,0.0,2.37,Proceed,Manager-Y,0.0,10.73,Approved,13.1,False
INV-00762,DIST-006,Normal,197475.84,2026-06-19 15:10:15,Reviewer-C,0.0,3.19,Proceed,Manager-Y,0.0,21.09,Approved,24.28,False
INV-00763,DIST-001,Normal,757463.07,2026-06-19 15:20:49,Reviewer-A,0.0,15.78,Proceed,Manager-X,0.0,4.65,Approved,20.43,False
INV-00764,DIST-011,Normal,308008.71,2026-06-19 15:36:05,Reviewer-B,0.0,2.46,Proceed,Manager-Y,0.0,7.99,Approved,10.44,False
INV-00765,DIST-008,Normal,392499.19,2026-06-19 15:37:30,Reviewer-C,0.0,2.53,Returned,,,,Returned to Distributor,2.53,False
INV-00766,DIST-011,High,810082.32,2026-06-19 15:48:36,Reviewer-A,0.0,4.14,Proceed,Manager-X,0.0,2.11,Approved,6.25,False
INV-00767,DIST-004,Normal,504885.84,2026-06-19 15:57:27,Reviewer-B,0.0,1.96,Proceed,Manager-Y,0.0,12.66,Approved,14.62,False
INV-00768,DIST-010,High,192933.59,2026-06-19 16:02:12,Reviewer-C,0.0,14.03,Returned,,,,Returned to Distributor,14.03,False
INV-00769,DIST-007,Normal,833255.51,2026-06-19 16:29:38,Reviewer-A,0.0,3.82,Proceed,Manager-X,0.0,0.32,Approved,4.14,False
INV-00770,DIST-012,Normal,698991.17,2026-06-19 16:37:28,Reviewer-B,0.0,1.65,Proceed,Manager-Y,0.0,0.12,Approved,1.77,False
INV-00771,DIST-005,High,207007.72,2026-06-20 08:01:42,Reviewer-A,0.0,0.08,Proceed,Manager-X,0.0,1.43,Approved,1.5,False
INV-00772,DIST-010,Normal,25629.39,2026-06-20 08:11:50,Reviewer-B,0.0,8.87,Proceed,Manager-Y,0.0,4.94,Approved,13.8,False
INV-00773,DIST-008,Normal,599797.24,2026-06-20 08:17:23,Reviewer-C,0.0,5.92,Proceed,Manager-X,0.0,11.15,Approved,17.07,False
INV-00774,DIST-005,Normal,594856.46,2026-06-20 08:21:37,Reviewer-A,0.0,5.14,Proceed,Manager-Y,0.0,10.96,Approved,16.1,False
INV-00775,DIST-001,High,439952.33,2026-06-20 08:26:31,Reviewer-B,0.0,2.17,Proceed,Manager-X,5.77,3.9,Approved,11.84,False
INV-00776,DIST-006,Normal,153100.96,2026-06-20 08:27:01,Reviewer-C,0.0,0.42,Proceed,Manager-Y,10.28,2.18,Rejected,12.87,False
INV-00777,DIST-002,Normal,553437.45,2026-06-20 08:30:18,Reviewer-A,0.0,8.37,Proceed,Manager-X,0.0,11.53,Approved,19.9,False
INV-00778,DIST-006,Normal,303041.36,2026-06-20 08:47:28,Reviewer-C,0.0,6.84,Proceed,Manager-Y,0.0,0.62,Approved,7.46,False
INV-00779,DIST-009,Normal,705978.05,2026-06-20 08:55:27,Reviewer-B,0.0,4.55,Proceed,Manager-X,0.0,21.82,Approved,26.38,False
INV-00780,DIST-011,Normal,803833.7,2026-06-20 09:00:58,Reviewer-A,0.0,16.97,Proceed,Manager-Y,0.0,21.13,Approved,38.1,False
INV-00781,DIST-003,High,248674.92,2026-06-20 09:01:58,Reviewer-C,0.0,0.56,Proceed,Manager-X,19.31,9.64,Approved,29.51,False
INV-00782,DIST-009,Normal,809528.53,2026-06-20 09:26:55,Reviewer-B,0.0,3.23,Proceed,Manager-X,1.32,25.5,Approved,30.06,False
INV-00783,DIST-012,Normal,549758.35,2026-06-20 09:33:28,Reviewer-C,0.0,0.39,Proceed,Manager-Y,5.22,2.51,Rejected,8.12,False
INV-00784,DIST-007,Normal,494005.39,2026-06-20 09:45:53,Reviewer-A,0.0,9.27,Proceed,Manager-Y,0.0,10.41,Approved,19.69,False
INV-00785,DIST-008,Normal,261949.58,2026-06-20 09:55:25,Reviewer-B,0.0,9.35,Proceed,Manager-X,0.0,2.86,Approved,12.21,False
INV-00786,DIST-001,Normal,130345.89,2026-06-20 10:37:47,Reviewer-C,0.0,18.77,Proceed,Manager-Y,0.0,1.67,Approved,20.44,False
INV-00787,DIST-003,Normal,714235.27,2026-06-20 10:40:12,Reviewer-A,0.0,6.59,Proceed,Manager-X,0.0,2.58,Approved,9.17,False
INV-00788,DIST-003,Normal,377550.9,2026-06-20 10:44:46,Reviewer-B,0.0,1.38,Proceed,Manager-X,3.22,10.41,Rejected,15.0,False
INV-00789,DIST-008,Normal,461187.27,2026-06-20 10:46:42,Reviewer-B,0.0,2.15,Returned,,,,Returned to Distributor,2.15,False
INV-00790,DIST-008,High,654397.85,2026-06-20 10:52:55,Reviewer-A,0.0,12.62,Proceed,Manager-Y,0.0,28.36,Approved,40.97,False
INV-00791,DIST-011,Normal,601106.4,2026-06-20 11:01:25,Reviewer-B,0.0,2.05,Returned,,,,Returned to Distributor,2.05,False
INV-00792,DIST-010,Normal,568520.13,2026-06-20 11:48:47,Reviewer-C,0.0,7.82,Returned,,,,Returned to Distributor,7.82,False
INV-00793,DIST-002,High,623236.24,2026-06-20 11:53:44,Reviewer-B,0.0,0.72,Proceed,Manager-X,0.0,2.97,Approved,3.69,False
INV-00794,DIST-008,Normal,306997.55,2026-06-20 12:15:48,Reviewer-A,0.0,5.62,Proceed,Manager-Y,0.0,7.1,Approved,12.72,False
INV-00795,DIST-004,Normal,24053.61,2026-06-20 12:33:17,Reviewer-B,0.0,3.54,Proceed,Manager-X,0.0,0.87,Approved,4.41,False
INV-00796,DIST-006,Normal,514680.23,2026-06-20 12:35:53,Reviewer-C,0.0,0.35,Proceed,Manager-Y,0.0,4.81,Approved,5.16,False
INV-00797,DIST-007,Normal,320042.32,2026-06-20 12:42:34,Reviewer-A,0.0,2.6,Returned,,,,Returned to Distributor,2.6,False
INV-00798,DIST-002,High,187262.41,2026-06-20 13:07:28,Reviewer-C,0.0,6.49,Proceed,Manager-X,0.0,4.72,Approved,11.21,False
INV-00799,DIST-007,Normal,620671.66,2026-06-20 13:23:05,Reviewer-B,0.0,10.83,Proceed,Manager-Y,0.0,1.47,Approved,12.3,False
INV-00800,DIST-009,Normal,838709.4,2026-06-20 14:16:33,Reviewer-A,0.0,19.33,Proceed,Manager-X,0.0,0.88,Approved,20.21,False
INV-00801,DIST-007,Normal,152784.59,2026-06-20 14:46:03,Reviewer-C,0.0,5.03,Returned,,,,Returned to Distributor,5.03,False
INV-00802,DIST-007,Normal,249596.38,2026-06-20 14:48:43,Reviewer-B,0.0,10.38,Proceed,Manager-Y,0.0,8.36,Approved,18.74,False
INV-00803,DIST-004,Normal,27679.81,2026-06-20 15:04:52,Reviewer-A,0.0,1.83,Returned,,,,Returned to Distributor,1.83,False
INV-00804,DIST-008,Normal,109929.5,2026-06-20 15:26:26,Reviewer-C,0.0,2.04,Proceed,Manager-X,0.0,22.54,Approved,24.58,False
INV-00805,DIST-005,High,421627.44,2026-06-20 15:26:47,Reviewer-B,0.0,4.38,Proceed,Manager-Y,0.0,5.29,Approved,9.67,False
INV-00806,DIST-011,Normal,407254.4,2026-06-20 15:30:22,Reviewer-A,0.0,0.76,Proceed,Manager-Y,5.33,8.13,Approved,14.23,False
INV-00807,DIST-001,Normal,128485.87,2026-06-20 15:32:30,Reviewer-C,0.0,7.09,Proceed,Manager-Y,5.0,0.52,Approved,12.61,False
INV-00808,DIST-006,Normal,46164.09,2026-06-20 15:44:38,Reviewer-A,0.0,6.11,Proceed,Manager-Y,0.0,2.05,Approved,8.16,False
INV-00809,DIST-010,Normal,640971.09,2026-06-20 16:01:59,Reviewer-B,0.0,12.36,Proceed,Manager-X,0.0,10.97,Approved,23.33,False
INV-00810,DIST-012,Normal,311331.66,2026-06-20 16:15:52,Reviewer-C,0.0,2.6,Proceed,Manager-Y,0.0,1.4,Approved,4.0,False
INV-00811,DIST-007,High,292564.56,2026-06-20 16:33:59,Reviewer-A,0.0,0.52,Proceed,Manager-Y,0.0,2.02,Approved,2.54,False
INV-00812,DIST-009,Normal,719928.94,2026-06-22 08:11:24,Reviewer-A,0.0,7.27,Proceed,Manager-X,0.0,5.13,Approved,12.4,False
INV-00813,DIST-003,Normal,785281.24,2026-06-22 08:12:53,Reviewer-B,0.0,2.24,Proceed,Manager-Y,0.0,16.14,Approved,18.38,False
INV-00814,DIST-006,Normal,150515.05,2026-06-22 08:23:49,Reviewer-C,0.0,8.19,Proceed,Manager-X,0.0,1.31,Approved,9.5,False
INV-00815,DIST-005,Normal,110915.83,2026-06-22 08:37:47,Reviewer-B,0.0,0.49,Proceed,Manager-Y,0.0,14.56,Approved,15.05,False
INV-00816,DIST-007,Normal,40926.81,2026-06-22 08:55:40,Reviewer-A,0.0,9.45,Proceed,Manager-X,0.0,0.58,Approved,10.03,False
INV-00817,DIST-002,Normal,259890.71,2026-06-22 08:59:10,Reviewer-C,0.0,0.61,Proceed,Manager-Y,0.0,8.75,Approved,9.36,False
INV-00818,DIST-011,Normal,302045.95,2026-06-22 09:01:51,Reviewer-B,0.0,11.22,Returned,,,,Returned to Distributor,11.22,False
INV-00819,DIST-006,High,302611.77,2026-06-22 09:37:31,Reviewer-C,0.0,7.29,Proceed,Manager-X,0.0,5.68,Approved,12.96,False
INV-00820,DIST-001,Normal,451868.74,2026-06-22 09:58:04,Reviewer-A,0.0,19.99,Proceed,Manager-Y,0.0,13.32,Approved,33.31,False
INV-00821,DIST-004,High,782803.22,2026-06-22 10:13:34,Reviewer-B,0.0,3.09,Proceed,Manager-X,0.0,1.65,Approved,4.74,False
INV-00822,DIST-006,Normal,834199.45,2026-06-22 10:14:56,Reviewer-C,0.0,4.33,Proceed,Manager-X,0.0,13.61,Approved,17.95,False
INV-00823,DIST-009,Normal,119845.95,2026-06-22 10:22:27,Reviewer-B,0.0,7.32,Proceed,Manager-Y,1.6,0.39,Approved,9.31,False
INV-00824,DIST-005,Normal,391119.17,2026-06-22 10:23:56,Reviewer-A,0.0,6.97,Proceed,Manager-Y,0.87,2.43,Approved,10.27,False
INV-00825,DIST-007,Normal,164523.31,2026-06-22 11:14:18,Reviewer-C,0.0,11.04,Proceed,Manager-X,0.0,10.8,Approved,21.83,False
INV-00826,DIST-008,Normal,572920.68,2026-06-22 12:34:16,Reviewer-B,0.0,4.44,Proceed,Manager-Y,0.0,1.21,Approved,5.64,False
INV-00827,DIST-002,High,631510.17,2026-06-22 12:48:31,Reviewer-A,0.0,0.89,Proceed,Manager-X,0.0,1.79,Approved,2.68,False
INV-00828,DIST-007,Normal,108734.03,2026-06-22 13:10:49,Reviewer-C,0.0,7.75,Proceed,Manager-Y,0.0,11.87,Approved,19.63,False
INV-00829,DIST-011,Normal,802025.17,2026-06-22 13:14:38,Reviewer-B,0.0,6.59,Returned,,,,Returned to Distributor,6.59,False
INV-00830,DIST-009,Normal,240662.59,2026-06-22 14:07:15,Reviewer-A,0.0,0.69,Proceed,Manager-X,0.0,6.53,Approved,7.22,False
INV-00831,DIST-002,Normal,628439.61,2026-06-22 14:08:59,Reviewer-C,0.0,4.14,Proceed,Manager-Y,0.0,1.87,Approved,6.01,False
INV-00832,DIST-005,Normal,530561.91,2026-06-22 14:13:44,Reviewer-B,0.0,0.48,Proceed,Manager-X,0.26,13.86,Approved,14.6,False
INV-00833,DIST-011,Normal,425724.69,2026-06-22 14:16:26,Reviewer-A,0.0,4.69,Proceed,Manager-Y,0.0,7.39,Approved,12.08,False
INV-00834,DIST-007,Normal,748706.19,2026-06-22 14:33:46,Reviewer-C,0.0,3.59,Proceed,Manager-X,0.0,5.55,Approved,9.14,False
INV-00835,DIST-011,Normal,732004.79,2026-06-22 14:36:06,Reviewer-B,0.0,7.35,Proceed,Manager-Y,0.0,1.37,Approved,8.72,False
INV-00836,DIST-002,Normal,485682.66,2026-06-22 14:44:07,Reviewer-A,0.0,4.84,Proceed,Manager-X,0.0,6.03,Approved,10.87,False
INV-00837,DIST-001,Normal,335720.17,2026-06-22 14:46:09,Reviewer-C,0.0,21.22,Proceed,Manager-Y,0.0,4.13,Rejected,25.35,False
INV-00838,DIST-001,Normal,503941.59,2026-06-22 14:50:48,Reviewer-B,0.0,2.74,Proceed,Manager-X,1.46,8.33,Approved,12.53,False
INV-00839,DIST-007,Normal,87260.79,2026-06-22 15:02:34,Reviewer-A,0.0,2.65,Proceed,Manager-X,0.0,10.28,Approved,12.94,False
INV-00840,DIST-010,Normal,76775.77,2026-06-22 15:15:06,Reviewer-B,0.0,12.19,Proceed,Manager-Y,0.0,1.77,Approved,13.96,False
INV-00841,DIST-011,Normal,734546.4,2026-06-22 15:15:33,Reviewer-A,0.0,13.9,Proceed,Manager-X,0.0,11.31,Approved,25.21,False
INV-00842,DIST-007,Normal,486948.74,2026-06-22 16:06:35,Reviewer-C,0.0,0.62,Proceed,Manager-Y,0.0,11.15,Approved,11.77,False
INV-00843,DIST-011,Normal,291910.81,2026-06-22 16:14:49,Reviewer-B,0.0,2.71,Proceed,Manager-X,0.0,6.53,Approved,9.24,False
INV-00844,DIST-009,Normal,185897.69,2026-06-22 16:33:23,Reviewer-A,0.0,2.12,Proceed,Manager-Y,0.0,15.51,Approved,17.63,False
INV-00845,DIST-010,Normal,85049.9,2026-06-23 08:15:10,Reviewer-A,0.0,0.42,Proceed,Manager-X,0.0,6.13,Approved,6.54,False
INV-00846,DIST-011,Normal,701059.41,2026-06-23 08:34:13,Reviewer-B,0.0,2.14,Proceed,Manager-Y,0.0,3.57,Approved,5.71,False
INV-00847,DIST-009,Normal,387978.17,2026-06-23 08:37:42,Reviewer-C,0.0,1.2,Proceed,Manager-X,0.0,11.54,Approved,12.74,False
INV-00848,DIST-004,Normal,563381.25,2026-06-23 08:48:01,Reviewer-A,0.0,16.69,Proceed,Manager-Y,0.0,9.65,Approved,26.34,False
INV-00849,DIST-007,Normal,794767.36,2026-06-23 09:11:00,Reviewer-B,0.0,0.37,Proceed,Manager-X,0.0,5.9,Approved,6.27,False
INV-00850,DIST-005,Normal,718283.09,2026-06-23 09:27:28,Reviewer-C,0.0,11.8,Returned,,,,Returned to Distributor,11.8,False
INV-00851,DIST-007,Normal,230559.87,2026-06-23 09:39:32,Reviewer-A,0.0,1.05,Proceed,Manager-Y,0.0,2.56,Approved,3.61,False
INV-00852,DIST-001,Normal,212520.69,2026-06-23 09:41:29,Reviewer-B,0.0,3.74,Proceed,Manager-X,0.0,5.44,Approved,9.19,False
INV-00853,DIST-003,Normal,235441.61,2026-06-23 09:41:56,Reviewer-C,0.0,9.35,Proceed,Manager-Y,0.0,7.6,Approved,16.96,False
INV-00854,DIST-012,Normal,415536.46,2026-06-23 09:42:27,Reviewer-A,0.0,11.78,Proceed,Manager-X,0.0,8.74,Approved,20.52,False
INV-00855,DIST-007,Normal,762773.39,2026-06-23 10:10:09,Reviewer-B,0.0,13.01,Proceed,Manager-Y,0.0,17.4,Approved,30.41,False
INV-00856,DIST-010,High,625635.94,2026-06-23 10:13:23,Reviewer-C,0.0,3.54,Proceed,Manager-X,0.0,24.14,Rejected,27.68,False
INV-00857,DIST-002,Normal,206174.94,2026-06-23 10:16:52,Reviewer-A,0.0,9.86,Proceed,Manager-Y,13.84,8.34,Approved,32.04,False
INV-00858,DIST-004,Normal,795497.58,2026-06-23 10:33:25,Reviewer-C,0.0,0.68,Proceed,Manager-X,6.96,3.05,Approved,10.69,False
INV-00859,DIST-001,Normal,419353.0,2026-06-23 10:57:16,Reviewer-B,0.0,17.82,Proceed,Manager-X,0.0,5.24,Approved,23.06,False
INV-00860,DIST-003,Normal,311733.32,2026-06-23 11:36:56,Reviewer-A,0.0,10.33,Proceed,Manager-Y,0.0,32.35,Approved,42.69,False
INV-00861,DIST-011,Normal,680105.42,2026-06-23 11:59:02,Reviewer-C,0.0,14.97,Proceed,Manager-X,0.0,2.77,Approved,17.74,False
INV-00862,DIST-012,Normal,311612.56,2026-06-23 12:11:15,Reviewer-B,0.0,0.78,Proceed,Manager-X,4.73,18.52,Approved,24.03,False
INV-00863,DIST-007,High,788743.75,2026-06-23 12:40:07,Reviewer-A,0.0,1.72,Returned,,,,Returned to Distributor,1.72,False
INV-00864,DIST-005,High,182776.59,2026-06-23 12:57:05,Reviewer-B,0.0,11.88,Proceed,Manager-Y,0.0,17.09,Approved,28.97,False
INV-00865,DIST-001,Normal,236560.86,2026-06-23 13:03:20,Reviewer-C,0.0,9.07,Proceed,Manager-X,0.0,12.69,Approved,21.76,False
INV-00866,DIST-007,Normal,745863.24,2026-06-23 13:08:12,Reviewer-A,0.0,10.44,Proceed,Manager-X,6.46,6.71,Approved,23.61,False
INV-00867,DIST-009,Normal,628428.76,2026-06-23 13:19:15,Reviewer-B,0.0,0.17,Proceed,Manager-Y,6.63,9.75,Approved,16.55,False
INV-00868,DIST-003,Normal,7599.05,2026-06-23 13:38:02,Reviewer-C,0.0,2.19,Proceed,Manager-X,0.0,1.12,Approved,3.3,False
INV-00869,DIST-011,Normal,649872.48,2026-06-23 13:53:03,Reviewer-A,0.0,6.95,Proceed,Manager-Y,0.0,3.66,Approved,10.6,False
INV-00870,DIST-005,Normal,151589.78,2026-06-23 14:08:59,Reviewer-B,0.0,2.38,Proceed,Manager-X,0.0,0.84,Approved,3.22,False
INV-00871,DIST-007,High,803319.8,2026-06-23 14:14:59,Reviewer-C,0.0,1.22,Returned,,,,Returned to Distributor,1.22,False
INV-00872,DIST-011,Normal,522142.67,2026-06-23 14:45:46,Reviewer-A,0.0,0.56,Proceed,Manager-Y,0.0,2.88,Approved,3.44,False
INV-00873,DIST-010,Normal,367423.35,2026-06-23 14:46:23,Reviewer-B,0.0,0.56,Proceed,Manager-X,0.0,27.95,Approved,28.51,False
INV-00874,DIST-007,High,658488.63,2026-06-23 15:01:36,Reviewer-C,0.0,8.43,Proceed,Manager-Y,0.0,2.05,Approved,10.48,False
INV-00875,DIST-005,Normal,248327.87,2026-06-23 15:36:38,Reviewer-A,0.0,0.84,Proceed,Manager-Y,0.0,8.71,Rejected,9.54,False
INV-00876,DIST-011,Normal,165011.88,2026-06-23 15:40:38,Reviewer-B,0.0,9.43,Proceed,Manager-X,0.0,35.48,Approved,44.92,False
INV-00877,DIST-004,Normal,317343.89,2026-06-23 15:47:49,Reviewer-C,0.0,3.68,Proceed,Manager-Y,0.0,1.36,Approved,5.03,False
INV-00878,DIST-011,Normal,184323.93,2026-06-23 16:02:00,Reviewer-A,0.0,3.3,Proceed,Manager-Y,0.0,0.72,Approved,4.02,False
